City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,Iwaki,37.05,140.8833,24.870000000000005,98,100,1.11,JP,1694791767
282,Cabo San Lucas,22.8909,-109.9124,31.400000000000034,72,0,1.03,MX,1694791218
283,Belyy Yar,53.6039,91.3903,11.939999999999998,87,0,0.0,RU,1694791768
284,Arauquita,7.0292,-71.4281,31.82000000000005,55,89,0.08,CO,1694791768
285,Rumbek,6.802,29.6912,30.810000000000002,50,70,1.29,SS,1694791768
286,Hakha,22.65,93.6167,15.879999999999995,98,12,1.15,MM,1694791768
287,Lata,40.1629,-8.3327,24.950000000000045,58,47,3.83,PT,1694791208
288,Nizhneangarsk,55.7833,109.55,9.870000000000005,75,6,1.26,RU,1694791769
289,Al-Fashir,13.6279,25.3494,29.640000000000043,43,96,4.52,SD,1694791769
290,Port Lincoln,-34.7333,135.8667,12.840000000000032,71,0,3.59,AU,1694791228
291,Nelson Bay,-32.7167,152.15,16.110000000000014,77,0,2.24,AU,1694791228
292,Hithadhoo,-0.6,73.0833,28.310000000000002,80,10,6.39,MV,1694791769
293,Villa Hernandarias,-31.231,-59.985,23.470000000000027,33,18,7.53,AR,1694791770
294,Wewak,-3.5534,143.6268,25.810000000000002,85,100,1.64,PG,1694791770
295,Warrnambool,-38.3833,142.4833,11.5,75,0,6.34,AU,1694791770
296,Brak,27.5496,14.2714,34.370000000000005,12,0,2.76,LY,1694791770
297,Itoman,26.1247,127.6694,29.430000000000007,82,40,3.09,JP,1694791770
298,Grand Rapids,42.9634,-85.6681,20.720000000000027,72,20,3.6,US,1694791771
299,Sant Antoni de Portmany,38.9807,1.3036,27.99000000000001,73,20,4.63,ES,1694791564
300,Fale old settlement,-9.3852,-171.2468,27.99000000000001,76,19,5.26,TK,1694790947
301,Taoudenni,22.6783,-3.9836,44.629999999999995,10,7,3.27,ML,1694791771
302,Kabompo,-13.5927,24.2008,33.460000000000036,12,3,3.84,ZM,1694791771
303,Tura,25.5198,90.2201,24.629999999999995,89,1,1.6,IN,1694791771
304,Rawai,7.7797,98.3253,28.879999999999995,74,100,6.79,TH,1694791772
305,Katsuura,35.1333,140.3,25.75,93,99,0.87,JP,1694791279
306,Nevel'sk,46.6733,141.8633,18.99000000000001,78,2,8.38,RU,1694791772
307,Nikolayevsk-on-Amur,53.1406,140.73,8.160000000000025,88,68,4.98,RU,1694791772
308,Thinadhoo,0.5333,72.9333,28.439999999999998,77,80,4.6,MV,1694791260
309,Ta`ū,-14.2336,-169.5144,26.58000000000004,79,89,9.38,AS,1694791772
310,Urangan,-25.3,152.9,18.77000000000004,68,13,5.89,AU,1694791773
311,Dampit,-8.2116,112.7493,21.370000000000005,95,82,2.21,ID,1694791773
312,Gloucester,51.8657,-2.2431,24.360000000000014,55,20,2.06,GB,1694791697
313,Puerto Madero,14.7208,-92.4215,30.110000000000014,89,75,0.0,MX,1694791773
314,Titao,13.7667,-2.0667,35.97000000000003,35,14,5.35,BF,1694791773
315,Kisoro,-1.2854,29.685,19.29000000000002,70,96,0.53,UG,1694791774
316,Magadan,59.5667,150.8,4.740000000000009,82,86,0.88,RU,1694791774
317,Afaahiti,-17.75,-149.2833,21.930000000000007,86,99,7.17,PF,1694791229
318,Bhadarwāh,32.9833,75.7167,19.75,94,16,1.24,IN,1694791774
319,Qacha's Nek,-30.1154,28.6894,20.74000000000001,7,97,8.55,LS,1694791774
320,Ad Dawādimī,24.5077,44.3924,38.64000000000004,8,27,4.11,SA,1694791774
321,St. John's,47.5649,-52.7093,22.860000000000014,91,100,4.63,CA,1694791209
322,Bonito,-21.1211,-56.4819,25.810000000000002,35,5,2.26,BR,1694791775
323,Pala,9.3642,14.9046,29.480000000000018,68,100,0.85,TD,1694791775
324,Kuhmo,64.1333,29.5167,11.060000000000002,58,88,0.71,FI,1694791775
325,Riosucio,5.4216,-75.7032,20.560000000000002,64,77,0.34,CO,1694791775
326,Acapulco de Juárez,16.8634,-99.8901,25.900000000000034,89,100,3.6,MX,1694791718
327,Lepsy,46.235,78.9456,17.32000000000005,44,7,2.97,KZ,1694791776
328,Bonthe,7.5264,-12.505,27.600000000000023,75,82,5.3,SL,1694791776
329,Kalmunai,7.4167,81.8167,27.960000000000036,73,46,7.53,LK,1694791287
330,Atlantic City,39.3643,-74.4229,21.680000000000007,59,0,6.17,US,1694791776
331,Mushie,-3.0167,16.9,35.79000000000002,33,100,1.6,CD,1694791776
332,Al Burayqah,30.4062,19.5739,26.58000000000004,59,0,6.42,LY,1694791776
333,Saint Paul Harbor,57.79,-152.4072,9.730000000000018,100,100,2.57,US,1694791231
334,Aasiaat,68.7098,-52.8699,1.080000000000041,60,1,7.8,GL,1694791260
335,Banī Mazār,28.5036,30.8004,34.09000000000003,18,0,7.37,EG,1694791777
336,Chibougamau,49.9168,-74.3659,15.79000000000002,59,0,3.09,CA,1694791218
337,Harrismith,-28.2728,29.1295,23.360000000000014,6,39,6.84,ZA,1694791777
338,Tual,-5.6667,132.75,25.129999999999995,81,100,9.9,ID,1694791256
339,Chala,-7.5833,31.2667,24.680000000000007,25,9,3.39,TZ,1694791778
340,Datong,40.0936,113.2914,16.170000000000016,81,83,0.37,CN,1694791778
341,Tarko-Sale,64.9225,77.785,15.560000000000002,69,85,2.68,RU,1694791778
342,Huaihua,27.5494,109.9592,22.110000000000014,85,1,1.03,CN,1694791579
343,Grantsville,40.5999,-112.4644,21.090000000000032,36,0,1.54,US,1694791778
344,Kuala Terengganu,5.3302,103.1408,26.970000000000027,89,20,1.03,MY,1694791778
345,Andergrove,-21.0833,149.1833,15.910000000000025,72,0,7.45,AU,1694791779
346,Giohar,2.7809,45.5005,27.360000000000014,63,95,7.83,SO,1694791779
347,Dunedin,-45.8742,170.5036,5.860000000000014,71,16,2.57,NZ,1694791779
348,Morondava,-20.2833,44.2833,25.450000000000045,79,0,4.74,MG,1694791779
349,Goondiwindi,-28.55,150.3167,13.160000000000025,67,0,4.04,AU,1694791779
350,Safotu,-13.4513,-172.4018,27.05000000000001,84,80,9.34,WS,1694791780
351,Cologne,50.9333,6.95,25.03000000000003,48,0,2.06,DE,1694791202
352,Ati,13.2154,18.3353,30.629999999999995,60,98,3.42,TD,1694791780
353,Lázaro Cárdenas,17.9583,-102.2,29.220000000000027,77,75,1.44,MX,1694791780
354,Katabu,-4.9333,122.5167,24.55000000000001,81,99,2.87,ID,1694791192
355,Angaur State,6.906,134.13,27.629999999999995,78,100,4.3,PW,1694791248
356,Pesqueira,-8.3578,-36.6964,31.470000000000027,31,0,5.5,BR,1694791781
357,Gamay,12.3854,125.2979,25.49000000000001,91,18,2.13,PH,1694791781
358,Trzemeszno,52.5614,17.8231,20.590000000000032,25,6,3.76,PL,1694791781
359,Ad-Damazin,11.7891,34.3592,27.74000000000001,76,100,3.18,SD,1694791781
360,Ak-Dovurak,51.1833,90.6,9.760000000000048,91,100,0.73,RU,1694791781
361,Maulavi Bāzār,24.4833,91.7833,26.80000000000001,89,17,2.59,BD,1694791782
362,Tabou,4.423,-7.3528,27.129999999999995,76,76,4.08,CI,1694791782
363,Collie,-33.3667,116.15,13.53000000000003,92,100,2.6,AU,1694791782
364,Gökçebey,41.3058,32.1423,24.160000000000025,38,35,2.11,TR,1694791782
365,Lac Brome,45.2168,-72.5158,15.990000000000009,72,1,0.45,CA,1694791782
366,Tanguiéta,10.6212,1.2665,25.939999999999998,81,100,1.63,BJ,1694791783
367,Ingeniero Jacobacci,-41.3427,-69.5448,8.590000000000032,58,92,14.09,AR,1694791783
368,Bhamo,24.2667,97.2333,25.79000000000002,85,0,0.61,MM,1694791290
369,Cassilândia,-19.1133,-51.7342,29.27000000000004,37,16,1.58,BR,1694791783
370,Mount Gambier,-37.8333,140.7667,10.860000000000014,81,0,3.67,AU,1694791259
371,Luanda,-8.8368,13.2343,24.0,78,20,6.17,AO,1694791372
372,Scottburgh,-30.2867,30.7532,23.82000000000005,66,87,4.13,ZA,1694791784
373,Dudinka,69.4058,86.1778,5.900000000000034,66,100,2.47,RU,1694791082
374,Bel Ombre,-4.6167,55.4167,26.910000000000025,78,40,4.63,SC,1694791251
375,Enewetak,11.3474,162.3373,28.860000000000014,77,39,5.54,MH,1694791196
376,Kargasok,59.0556,80.8572,12.180000000000007,85,86,1.75,RU,1694791286
377,Yenotayevka,47.2456,47.0281,19.77000000000004,44,100,1.88,RU,1694791784
378,Cotati,38.3269,-122.7072,17.32000000000005,73,100,2.06,US,1694791784
379,Ancud,-41.8697,-73.8203,9.82000000000005,85,73,8.34,CL,1694791278
380,Iskateley,67.6803,53.1512,6.4500000000000455,92,100,5.54,RU,1694791235
381,Jeddah,21.5169,39.2192,33.920000000000016,49,20,7.72,SA,1694791372
382,Antsiranana,-12.2787,49.2917,25.420000000000016,57,20,6.17,MG,1694791785
383,Aitape,-3.1374,142.3475,25.24000000000001,89,100,0.96,PG,1694791785
384,Vernon,50.2581,-119.2691,14.689999999999998,58,76,2.57,CA,1694791192
385,Preston,53.7667,-2.7167,22.590000000000032,73,100,3.77,GB,1694791786
386,Bozkurt,41.9577,34.0109,22.960000000000036,62,30,6.5,TR,1694791786
387,Borogontsy,62.6683,131.1683,4.330000000000041,95,100,4.63,RU,1694791786
388,Venafro,41.4834,14.0451,28.32000000000005,51,56,2.31,IT,1694791786
389,Gwarzo,11.9152,7.9346,29.0,55,93,2.65,NG,1694791786
390,São José da Coroa Grande,-8.8978,-35.1478,27.450000000000045,69,9,5.12,BR,1694791787
391,Huarmey,-10.0681,-78.1522,20.05000000000001,75,97,2.36,PE,1694791233
392,Island Harbour,50.724,-1.2758,24.610000000000014,73,1,1.79,GB,1694791787
393,Illizi,26.4833,8.4667,38.89000000000004,9,0,4.9,DZ,1694791235
394,Mt. Pleasant,32.7941,-79.8626,24.99000000000001,67,0,4.63,US,1694791787
395,Ocean Shores,46.9737,-124.1563,15.57000000000005,94,0,1.34,US,1694791787
396,Sauðarkrokur,65.7461,-19.6394,10.210000000000036,60,100,3.61,IS,1694791788
397,Labrador City,52.9463,-66.9114,13.950000000000045,62,40,4.63,CA,1694791275
398,Huazhou,21.6333,110.5833,24.890000000000043,94,100,3.05,CN,1694791788
399,Fort St. John,56.2499,-120.8529,8.939999999999998,61,20,3.09,CA,1694791788
400,Mīnāb,27.1467,57.0801,30.950000000000045,67,1,4.24,IR,1694791788
401,Port Saint John's,-31.6229,29.5448,24.560000000000002,57,13,3.03,ZA,1694791284
402,Antofagasta,-23.65,-70.4,19.600000000000023,63,45,2.97,CL,1694791588
403,Rosso,16.4986,-15.8153,37.32000000000005,33,2,6.74,SN,1694791789
404,Revda,56.801,59.9303,12.960000000000036,74,34,0.25,RU,1694791244
405,Kaduqli,11.0167,29.7167,27.24000000000001,77,100,3.22,SD,1694791789
406,Loreto,22.2667,-101.9667,19.620000000000005,61,9,4.28,MX,1694791789
407,Hūn,29.1268,15.9477,32.55000000000001,11,1,2.24,LY,1694791789
408,Salinópolis,-0.6136,-47.3561,28.480000000000018,76,64,5.63,BR,1694791789
409,Gatesville,31.4352,-97.7439,23.730000000000018,96,100,2.06,US,1694791790
410,Lā‘ie,21.6477,-157.9253,24.5,86,66,1.79,US,1694791242
411,Namdrik,5.5994,168.1028,28.160000000000025,73,78,1.83,MH,1694791790
412,San Juan de Miraflores,-12.1629,-76.9635,20.090000000000032,81,82,2.71,PE,1694791790
413,Healesville,-37.65,145.5167,14.270000000000039,83,0,0.89,AU,1694791790
414,Coquimbo,-29.9533,-71.3436,16.850000000000023,77,0,5.14,CL,1694791119
415,Haiku-Pauwela,20.9219,-156.3051,24.470000000000027,79,0,3.09,US,1694791200
416,Heilbron,-27.2812,27.9709,25.5,6,0,5.35,ZA,1694791791
417,Sodo,6.8642,37.7628,18.03000000000003,78,88,1.83,ET,1694791791
418,El Granada,37.5027,-122.4694,18.129999999999995,88,75,3.09,US,1694791791
419,Mitú,1.1983,-70.1733,32.52000000000004,53,69,0.66,CO,1694791791
420,Pytalovo,57.0679,27.9138,16.30000000000001,55,86,2.28,RU,1694791791
421,Achit,56.7985,57.8994,13.910000000000025,71,92,1.35,RU,1694791792
422,Lagoa,39.05,-27.9833,20.410000000000025,66,100,9.82,PT,1694791291
423,Kuta,-8.7233,115.1723,25.970000000000027,88,40,8.94,ID,1694791578
424,Gargaliánoi,37.0667,21.6333,26.860000000000014,62,97,3.02,GR,1694791792
425,Constitución,-35.3333,-72.4167,16.480000000000018,72,34,3.58,CL,1694791792
426,Abepura,-2.6333,140.5833,24.450000000000045,88,40,2.57,ID,1694791792
427,San Patricio,28.017,-97.5169,32.920000000000016,63,10,2.91,US,1694791225
428,Türkmenbaşy,40.0222,52.9552,24.430000000000007,27,0,3.09,TM,1694791793
429,Bengkulu,-3.8004,102.2655,23.100000000000023,93,34,2.71,ID,1694791237
430,Jiwani,25.05,61.7417,26.890000000000043,79,11,4.39,PK,1694791780
431,Mamonovo,54.4643,19.938,18.58000000000004,52,12,3.01,RU,1694791793
432,Happy Valley-Goose Bay,53.3168,-60.3315,17.170000000000016,77,75,9.26,CA,1694791793
433,Vila Velha,-20.3297,-40.2925,22.970000000000027,91,75,4.12,BR,1694790977
434,Cannonvale,-20.2833,148.7,20.660000000000025,70,0,8.18,AU,1694791794
435,Arti,56.4234,58.5328,13.980000000000018,69,72,0.89,RU,1694791794
436,San Miguel de Cauri,-10.1,-76.5833,11.830000000000041,58,96,2.74,PE,1694791794
437,Mana,5.6592,-53.7767,31.430000000000007,60,33,4.05,GF,1694791794
438,Tsiombe,-25.3,45.4833,25.189999999999998,59,0,4.97,MG,1694791791
439,Hotan,37.0997,79.9269,27.390000000000043,14,0,0.9,CN,1694791795
440,Kucha,41.7278,82.9364,21.33000000000004,33,82,5.73,CN,1694791200
441,Los Llanos de Aridane,28.6585,-17.9182,25.860000000000014,61,20,5.66,ES,1694791795
442,Curaçá,-8.9903,-39.9094,34.30000000000001,26,0,6.1,BR,1694791795
443,Zabid,14.1951,43.3152,34.89000000000004,54,66,2.93,YE,1694791796
444,Awjilah,29.1081,21.2869,33.129999999999995,18,0,5.53,LY,1694791223
445,Itaituba,-4.2761,-55.9836,35.09000000000003,52,15,5.14,BR,1694791796
446,Jackson,42.4165,-122.8345,18.33000000000004,50,0,0.89,US,1694791748
447,Thunder Bay,48.4001,-89.3168,15.990000000000009,94,100,1.54,CA,1694791223
448,Chapayevsk,52.9771,49.7086,15.150000000000034,80,98,0.64,RU,1694791797
449,Nova Olinda do Norte,-3.8881,-59.0942,38.84000000000003,19,32,1.97,BR,1694791797
450,Ar Ruways,24.1103,52.7306,32.870000000000005,72,3,5.71,AE,1694791797
451,Novy Urengoy,66.0833,76.6333,14.32000000000005,82,12,4.06,RU,1694791797
452,Port Macquarie,-31.4333,152.9167,9.379999999999995,85,4,4.29,AU,1694791797
453,Outokumpu,62.7269,29.0159,12.050000000000011,61,9,0.72,FI,1694791798
454,Loma Bonita,8.3833,-80.1667,27.75,79,75,2.57,PA,1694791798
455,Daru,-9.0763,143.2092,23.620000000000005,69,100,6.71,PG,1694791266
456,New Norfolk,-42.7826,147.0587,16.620000000000005,69,92,7.06,AU,1694791798
457,Svatove,49.4103,38.1503,13.480000000000018,82,100,2.71,UA,1694791798
458,Kapit,2.0167,112.9333,24.210000000000036,96,100,0.44,MY,1694791798
459,Tilcara,-23.5776,-65.3509,17.670000000000016,10,0,0.37,AR,1694791799
460,Katima Mulilo,-17.5,24.2667,34.49000000000001,10,0,4.35,NA,1694791799
461,Niamey,13.5137,2.1098,34.44,40,96,4.16,NE,1694791799
462,Puerto Deseado,-47.7503,-65.8938,4.010000000000048,84,100,7.74,AR,1694791799
463,Tarfaya,27.9358,-12.9218,23.5,71,14,5.91,MA,1694791799
464,Sundsvall,62.3913,17.3063,13.980000000000018,77,75,3.09,SE,1694791799
465,Zhumysker,49.3333,49.4,17.74000000000001,47,85,1.85,KZ,1694791800
466,Rémire-Montjoly,4.9167,-52.2667,33.02000000000004,62,75,3.09,GF,1694791293
467,Huicheng,23.0385,116.2899,25.80000000000001,88,100,1.01,CN,1694791800
468,Mirny,62.5353,113.9611,10.689999999999998,76,74,4.02,RU,1694791530
469,San Rafael,-34.6177,-68.3301,23.980000000000018,16,70,1.26,AR,1694791626
470,El Jadida,33.2549,-8.506,23.900000000000034,70,20,5.61,MA,1694791800
471,Bac Lieu,9.285,105.7244,25.670000000000016,85,82,3.23,VN,1694791801
472,San Nicolás de Bari,22.7844,-81.9133,32.78000000000003,55,3,0.5,CU,1694791801
473,Champerico,14.3,-91.9167,31.30000000000001,65,57,0.78,GT,1694791801
474,Zaozërsk,69.4005,32.4476,8.490000000000009,63,30,3.95,RU,1694791261
475,Mar del Plata,-38.0023,-57.5575,19.49000000000001,61,0,11.32,AR,1694791660
476,Susuman,62.7833,148.1667,0.9000000000000341,80,72,1.47,RU,1694791235
477,Tanjung Pandan,-2.75,107.65,26.430000000000007,79,42,4.24,ID,1694791180
478,Gambēla,8.25,34.5833,23.54000000000002,89,100,1.86,ET,1694791802
479,Togur,58.3631,82.8265,10.310000000000002,78,54,0.85,RU,1694791803
480,Argos,37.6333,22.7333,27.100000000000023,44,77,1.21,GR,1694791803
481,Tamanghasset,22.785,5.5228,33.950000000000045,12,20,2.57,DZ,1694791703
482,Mokhsogollokh,61.4681,128.9203,7.560000000000002,95,100,5.74,RU,1694791803
483,Kampong Cham,11.9934,105.4635,24.810000000000002,85,100,3.11,KH,1694791691
484,Beau Vallon,-20.4189,57.6953,23.129999999999995,68,40,4.63,MU,1694791804
485,Corinth,37.9407,22.9573,27.160000000000025,34,72,0.46,GR,1694791237
486,Bitche,49.0501,7.4267,26.660000000000025,52,64,2.0,FR,1694791805
487,Jiayuguan City,39.8167,98.3,18.350000000000023,30,0,1.22,CN,1694791805
488,Luquillo,18.3725,-65.7166,34.620000000000005,68,20,4.02,PR,1694791806
489,Changleng,28.7,115.8167,21.189999999999998,97,11,1.0,CN,1694791806
490,Bavly,54.393,53.2602,19.04000000000002,46,100,1.45,RU,1694791807
491,Sola,-13.8833,167.55,24.5,85,68,5.91,VU,1694791807
492,Kushk,33.2957,61.9522,25.930000000000007,19,0,6.38,AF,1694791808
493,Kegen,43.0197,79.2203,7.770000000000039,85,98,2.11,KZ,1694791809
494,Mahanje,-9.9333,35.3333,22.57000000000005,39,10,2.56,TZ,1694791810
495,Taroa,8.7058,171.2275,28.610000000000014,78,100,6.64,MH,1694791213
496,Kołobrzeg,54.1757,15.5834,22.760000000000048,42,18,3.69,PL,1694791700
497,Qurayyat,31.3318,37.3428,35.10000000000002,13,0,5.14,SA,1694791810
498,Ujae,8.9322,165.7642,28.54000000000002,76,30,4.08,MH,1694791255
499,Grand Falls-Windsor,48.9332,-55.6649,20.840000000000032,92,100,0.89,CA,1694791220
500,Arraial do Cabo,-22.9661,-42.0278,19.920000000000016,83,75,6.69,BR,1694791231
501,Pyt-Yakh,60.7499,72.8582,14.810000000000002,76,11,0.69,RU,1694791811
502,President Roxas,7.1544,125.0558,23.650000000000034,90,100,1.02,PH,1694791811
503,Kirakira,-10.4544,161.9205,24.960000000000036,88,95,3.84,SB,1694791811
504,Mugia,43.1041,-9.2179,23.840000000000032,78,95,4.9,ES,1694791812
505,Choyr,46.3611,108.3611,5.53000000000003,87,12,4.07,MN,1694791812
506,Rongelap,11.1635,166.8941,28.57000000000005,78,43,6.04,MH,1694791233
507,Barabinsk,55.3571,78.357,11.32000000000005,78,34,3.19,RU,1694791812
508,Sultānpur,26.2667,82.0667,29.680000000000007,68,80,5.13,IN,1694791799
509,Pimenta Bueno,-11.6725,-61.1936,38.75,27,60,1.22,BR,1694791813
510,Mŭ’minobod,38.1085,70.0285,23.350000000000023,29,0,1.45,TJ,1694791813
511,Yuva,56.4368,57.9478,13.840000000000032,68,85,1.04,RU,1694791813
512,Nagqu Prefecture,31.5,92.0,1.75,82,19,2.43,CN,1694791814
513,Port Alfred,-33.5906,26.891,16.77000000000004,77,39,5.81,ZA,1694791239
514,Northam,51.0333,-4.2167,22.010000000000048,74,100,2.77,GB,1694791781
515,Nizhnesortymskiy,62.4397,71.7603,15.370000000000005,62,34,3.1,RU,1694791814
516,Puerto Baquerizo Moreno,-0.9,-89.6,25.55000000000001,69,75,6.17,EC,1694791814
517,Livingston,55.9029,-3.5226,12.340000000000032,89,40,2.57,GB,1694791815
518,Izluchinsk,60.9794,76.9242,15.0,68,13,0.82,RU,1694791755
519,Antalaha,-14.9003,50.2788,22.150000000000034,80,71,4.07,MG,1694791815
520,Yolöten,37.2989,62.3597,23.160000000000025,27,0,5.1,TM,1694791815
521,Ende,-8.8432,121.6623,24.560000000000002,85,37,0.62,ID,1694791815
522,Ixtapa,20.7,-105.2,31.24000000000001,89,0,2.57,MX,1694791816
523,Kiunga,-6.1219,141.2906,21.700000000000045,86,100,1.76,PG,1694791219
524,Vilyuchinsk,52.9306,158.4028,4.150000000000034,78,0,4.4,RU,1694791216
525,Beira,-19.8436,34.8389,26.05000000000001,73,0,5.63,MZ,1694791816
526,Howard Springs,-12.497,131.047,23.950000000000045,76,15,4.57,AU,1694791278
527,Puerto Princesa City,9.7392,118.7353,25.99000000000001,94,100,3.09,PH,1694791816
528,Amos,48.5669,-78.1162,14.170000000000016,58,100,3.39,CA,1694791246
529,Cambria,35.5641,-121.0808,15.970000000000027,97,29,0.45,US,1694791817
530,Taulaga,-11.0553,-171.0883,27.79000000000002,76,75,5.73,AS,1694791247
531,Pundong,-7.9522,110.3486,23.79000000000002,87,55,4.37,ID,1694791817
532,Steamboat Springs,40.485,-106.8317,11.629999999999995,96,0,3.6,US,1694791817
533,Taltal,-25.4,-70.4833,17.939999999999998,71,42,2.72,CL,1694791270
534,Ranot,7.7777,100.3213,27.05000000000001,75,94,5.63,TH,1694791817
535,Labasa,-16.4167,179.3833,24.150000000000034,90,97,3.67,FJ,1694791818
536,Warmbad,-28.45,18.7333,20.689999999999998,25,1,8.4,NA,1694791818
537,Isaccea,45.2667,28.4667,24.27000000000004,55,78,0.32,RO,1694791818
538,Darasun,51.6667,114.0,6.310000000000002,49,100,1.17,RU,1694791818
539,Bolpur,23.6667,87.7167,28.230000000000018,92,21,2.96,IN,1694791818
540,Blackfoot,43.1905,-112.345,18.640000000000043,29,0,1.53,US,1694791819
541,Pärnu,58.3859,24.4971,17.05000000000001,51,76,1.54,EE,1694791819
542,Agar,23.7,76.0167,24.470000000000027,91,100,4.46,IN,1694791819
543,Nyagan,62.1406,65.3936,16.340000000000032,59,52,1.72,RU,1694791819
544,Adolfo López Mateos,28.4667,-107.3,19.400000000000034,29,0,1.04,MX,1694791819
545,Timmins,48.4669,-81.3331,15.900000000000034,67,20,6.17,CA,1694791820
546,Riverton,40.5219,-111.9391,20.840000000000032,51,0,2.24,US,1694791820
547,Lázaro Cárdenas,17.9583,-102.2,29.220000000000027,77,75,1.44,MX,1694791242
548,Pāchora,20.6667,75.35,23.730000000000018,88,100,3.52,IN,1694791820
549,Jubail,27.0112,49.6583,34.700000000000045,50,0,7.62,SA,1694791820
550,Broome,42.2506,-75.833,19.08000000000004,70,0,4.92,US,1694791820
551,Puerto Madryn,-42.7692,-65.0385,15.870000000000005,27,2,17.04,AR,1694791821
552,Valdez,1.2492,-78.9831,26.52000000000004,78,77,2.82,EC,1694791821
553,Chuguyevka,44.1653,133.8633,11.760000000000048,71,69,1.91,RU,1694791821
554,Tindouf,27.6711,-8.1474,37.25,20,85,3.09,DZ,1694791086
555,Maceió,-9.6658,-35.7353,28.689999999999998,65,75,5.66,BR,1694791690
556,Lalibela,12.0333,39.0333,19.430000000000007,50,92,3.07,ET,1694791821
557,Paraíso,9.8383,-83.8656,24.980000000000018,76,100,1.56,CR,1694791822
558,Anār Darah,32.7587,61.654,27.150000000000034,19,0,4.65,AF,1694791822
559,Papao,-17.75,-149.55,22.82000000000005,85,94,8.75,PF,1694791240
560,Oriximiná,-1.7656,-55.8661,39.03000000000003,23,2,3.65,BR,1694791822
561,Muhafazat Ma'rib,15.4591,45.3253,32.460000000000036,15,70,3.65,YE,1694791822
562,La Sarre,48.8002,-79.1996,16.210000000000036,53,76,4.61,CA,1694791822
563,Cody,44.5263,-109.0565,15.700000000000045,57,0,0.0,US,1694791823
